-22.9926,-43.3701
-22.9975,-43.3588
-22.9978,-43.3629
-22.9982,-44.2495
-22.9990,-43.3513
-22.9994,-43.4045
-22.9995,-47.4995
-22.9997,-43.3796
-22.9997,-43.3994
-22.9999,-43.3360
-23.0004,-43.3509
-23.0005,-43.3766
-23.0006,-43.4057
-23.0024,-44.3002
-23.0026,-47.1129
-23.0033,-43.3661
-23.0037,-43.4284
-23.0054,-43.3132
-23.0076,-43.3170
-23.0088,-43.3165
-23.0102,-43.3720
-23.0127,-43.4581
-23.0155,29.8273
-23.0184,-43.4812
-23.0202,-43.4872
-23.0228,-46.8424
-23.0767,-47.2094
-23.0909,-46.9471
-23.1080,-46.5726
-23.1172,-47.7125
-23.1205,-45.7212
-23.1217,-48.3416
-23.1358,-46.9450
-23.1373,-48.4431
-23.1442,113.7690
-23.1627,-46.9124
-23.1703,-46.8924
-23.1711,-46.9005
-23.1800,-45.8428
-23.1868,-46.8986
-23.1908,-47.3089
-23.1974,-46.8893
-23.1990,117.6708
-23.1996,-46.8903
-23.2020,-46.8919
-23.2039,-45.9090
-23.2048,-46.9278
-23.2280,-48.1737
-23.2340,-44.7067
-23.2749,-47.2924
-23.2763,-47.2850
-23.2770,-45.8451
-23.2992,-47.6650
-23.3010,-46.0161
-23.3238,-46.1220
-23.3299,-49.0656
-23.3327,-46.1370
-23.3432,-46.8406
-23.3441,-46.8333
-23.3821,150.5136
-23.3953,-46.7677
-23.4089,-47.2873
-23.4305,-51.8902
-23.4308,-46.4379
-23.4342,-46.2725
-23.4418,144.2477
-23.4422,-45.0695
-23.4498,-47.0582
-23.4500,-51.9321
-23.4633,-47.0286
-23.4663,-46.8463
-23.4693,-47.7335
-23.4732,-46.5320
-23.4825,-47.4396
-23.4852,-46.5392
-23.4856,-46.8570
-23.4914,-46.5459
-23.4947,-46.8473
-23.4983,-46.6253
-23.5033,-46.6435
-23.5127,-46.6752
-23.5132,-46.6721
-23.5135,-46.7170
-23.5195,-46.5463
-23.5210,-46.7483
-23.5216,-46.6622
-23.5233,-46.6577
-23.5233,-46.7406
-23.5253,-46.6182
-23.5281,-47.4656
-23.5285,-46.5820
-23.5285,-46.7015
-23.5303,-46.6768
-23.5303,-46.6818
-23.5360,-47.4663
-23.5385,-46.6551
-23.5392,-46.7689
-23.5434,-46.7115
-23.5440,-46.5901
-23.5442,-46.5690
-23.5471,-46.5711
-23.5478,-46.6914
-23.5539,-46.7427
-23.5541,145.2873
-23.5542,-46.6967
-23.5562,-46.6926
-23.5566,-46.6060
-23.5568,-46.5388
-23.5568,-46.6799
-23.5575,-46.7465
-23.5579,-46.6621
-23.5584,-46.6578
-23.5586,-46.5675
-23.5587,-46.6621
-23.5587,-46.6640
-23.5600,-46.5676
-23.5634,-46.6526
-23.5634,-46.6874
-23.5651,-46.6528
-23.5651,-70.3984
-23.5655,-46.6821
-23.5660,-46.6650
-23.5674,-46.6937
-23.5684,-46.6116
-23.5697,-46.7011
-23.5715,-46.6811
-23.5725,-46.6595
-23.5727,-46.6551
-23.5733,-46.6550
-23.5735,-46.6978
-23.5755,-46.5923
-23.5789,-48.0296
-23.5793,-46.6127
-23.5813,-46.6850
-23.5818,-46.6837
-23.5849,-46.6811
-23.5862,-46.7215
-23.5870,-46.6809
-23.5877,-46.6202
-23.5914,-46.6827
-23.5955,-46.6362
-23.5977,-46.6296
-23.6017,-46.6809
-23.6026,-46.6809
-23.6031,-46.6250
-23.6034,-47.2723
-23.6045,-46.6653
-23.6075,-46.6615
-23.6115,-46.7011
-23.6130,-46.5705
-23.6156,-46.7395
-23.6161,-46.6641
-23.6163,-46.6737
-23.6189,-46.6021
-23.6210,-46.5638
-23.6248,-46.6623
-23.6273,-46.7008
-23.6283,-46.7351
-23.6337,-46.7290
-23.6469,149.3325
-23.6678,-46.5336
-23.6705,-46.7030
-23.6760,-46.6771
-23.6975,133.8787
-23.7256,-46.5695
-23.7522,114.0143
-23.7686,-45.4047
-23.7778,-46.5291
-23.7853,-45.5586
-23.7879,-45.5611
-23.7891,-46.0323
-23.7909,-45.5609
-23.7984,-46.0232
-23.8107,150.9801
-23.8187,30.1704
-23.8746,29.5095
-23.9129,29.4440
-24.0842,-54.2452
-24.2540,-54.7703
-24.2577,-47.3768
-24.2580,-47.3772
-24.3041,-58.2491
-24.3273,151.5605
-24.3310,-47.6303
-24.3650,30.9252
-24.3666,30.9190
-24.4239,145.4619
-24.5034,-50.7189
-24.5440,31.3711
-24.5468,28.6444
-24.6152,28.6128
-24.6688,-56.4621
-24.6817,-56.4679
-24.7404,-53.7113
-24.7635,152.4064
-24.7802,-48.1856
-24.7807,-48.1860
-24.8626,151.1215
-24.8801,113.6530
-24.8835,113.6563
-24.8836,113.6583
-24.9009,30.7527
-24.9480,-53.4350
-24.9508,-53.4259
-24.9514,-53.4250
-24.9517,-53.4508
-24.9543,-53.4206
-24.9583,-53.4147
-24.9747,-53.4914
-24.9788,-53.4916
-24.9895,151.9531
-24.9895,151.9535
-24.9901,-53.5081
-24.9988,-53.5067
-25.0274,31.1539
-25.0420,31.1294
-25.1018,-48.7245
-25.1020,-53.0415
-25.1390,-53.5850
